JobTitle,JobVolunteerExperience,RequiredExperienceMonths,PreferredExperienceMonths,JobVolunteerEducation,WeeklyWorkdays,Workdays,JobPayment,MinMonthlyPayment,MaxMonthlyPayment,JobContractType,JobBenefits,CompanyName,CompanyIndustry,CompanySize,CompanyLocation
식품가공 근로자모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 230만원 ~ 300만원,2300000.0,3000000.0,기간 무정함,기숙사제공 식사제공(3식),주식회사송암푸드,그 외 기타 식료품 제조업,중소기업,경기도   안성시  일죽면 소라태길 33
"머시닝센터(MCT)조작원(경력자)/CNC 밀링기 ,선반운용가능자, 외국인근로자(언어소통)가능자 우대 ",경력 (최소 5년 0 개월 이상) 우대,,60,학력무관,주 5일 근무,5,월급 320만원 ~ 350만원,3200000.0,3500000.0,기간 무정함,기숙사제공 식사제공(2식),주식회사 에이치엔케이(HNK),그 외 기타 특수목적용 기계 제조업,중소기업,경기도   화성시  팔탄면 푸른들판로 731-30
외국인 선원관리 사무원 구인 ,신입,,,학력무관,주 5일 근무,5,월급 220만원 이상,2200000.0,,기간 정함,식사제공(중식비지급),주식회사제이엠글로벌마린,기타 해상 운송업,중소기업,"부산광역시   중구  자갈치로 42, 605-1호 (남포동5가, 신동아빌딩)"
비철금속 제조업 전처리 공정 채용 공고 ,관계없음,,,학력무관,주 5일 근무,5,"연봉 4,800만원 ~ 5,200만원",4000000.0,4333333.0,기간 정함,차량유지비제공 식사제공(중식비지급) 자녀학자금지원,(주)상신금속,"연 및 아연 제련, 정련 및 합금 제조업",중견기업,"경기도   안산시  단원구 번영1로 96, 상신금속 (성곡동, 시화공단4마402-2)"
선민식품 국/탕 생산 고기손질 야채손질 소분작업 함께하실분 구합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 230만원 이상,2300000.0,,기간 무정함,식사제공(1식),（주）선민식품,그 외 기타 식료품 제조업,중소기업,경기도   광주시  곤지암읍 열미길 72
(주)고구려푸드 단순 생산직 직원 채용 ,관계없음,,,학력무관,주 6일 근무,6,월급 260만원 이상,2600000.0,,기간 무정함,식사제공(1식),농업회사법인 주식회사 고구려푸드,육류 포장육 및 냉동육 가공업 (가금류 제외),중소기업,"경기도   구리시  동구릉로460번길 42-64, (주)고구려푸드 (사노동)"
콘크리트제품 생산직 모집 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 ~ 10,000원",1577600.0,1600000.0,기간 무정함,기숙사제공 차량유지비제공 식사제공(1식),유한회사 호서콘크리트,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업,중소기업,전라북도   임실군  오수면 오수로 427
CNC / MCT 선반가공 유/무 경험자 모집(연봉제/시급제) ,경력 (최소 3년 0 개월 이상) 우대,,36,고졸 ~ 대졸(2~3년),주 6일 근무,6,"연봉 2,700만원 ~ 3,700만원",2250000.0,3083333.0,기간 무정함,식사제공(2식),나눔정공,그 외 자동차용 신품 부품 제조업,중소기업,대구광역시   달서구  호산동로 45  (호림동)
관광버스 운전직 모집 ,관계없음,,,학력무관,주 6일 근무,6,월급 270만원 ~ 400만원,2700000.0,4000000.0,기간 무정함,식사제공(중식비지급),(주)뉴서울코리아투어,주차장 운영업,중소기업,"경기도   안양시  만안구 안양로 110,  402호 (안양동, 엘리제빌리지)"
[압구정/주5일/프랑스어]외국계 패션기업 외국인 임원비서 채용 ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
"일산뷔페 연봉 3,000이상- 조리부(한식,일식)/ 홀서빙/ 캐셔/ 예약부- 정규직채용(외국인근로 지원가능) ",관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
포장 및 단순 보조업무 하실 분 모집(외국인도 가능합니다.) ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),(주)경민보드,표면 가공 목재 및 특정 목적용 제재목 제조업,중소기업,"경기도   안산시  단원구 번영로82번길 14, (시화공단 4마 603) (성곡동)"
(주)알엠 화성공장 생산부(단순업무 종사직)직원채용 ,관계없음,,,고졸 ~ 대졸(4년),주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,통근버스제공 식사제공(2식),주식회사 알엠 화성공장,비금속류 원료 재생업,,"경기도   화성시  양감면 사격장길 88-51, (주)알엠화성공장"
생산인원 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 206만원 ~ 206만원,2060000.0,2060000.0,기간 무정함,식사제공(1식),한국축산식품,기타 가공식품 도매업,중소기업,"경기도   오산시  경기대로 627, 한국축산식품 (내삼미동)"
작물재배 농업단순노무자 모집 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 이상",1577600.0,,기간 무정함,,청정농장,농업,,"경기도   이천시  설성면 대죽로283번길 154-54, 0"
(주)중부철강물류 가공 생산직 사원 모집 ,신입,,,학력무관,주 6일 근무,6,"시급 9,860원 ~ 11,000원",1577600.0,1760000.0,기간 무정함,기숙사제공 식사제공(3식),주식회사 중부철강물류,육상 금속 골조 구조재 제조업,,"충청북도   진천군  진천읍 상신2길 128-7, 주식회사 중부철강물류"
단순 제품 생산/분해/조립 부문 직원 채용 ,관계없음,,,학력무관,주 5일 근무,5,월급 220만원 ~ 220만원,2200000.0,2200000.0,기간 무정함,식사제공(1식),(주)툴크라우드,피복 및 충전 용접봉 제조업,중소기업,경기도   부천시  오정구 삼작로 22
양돈농장직원구함 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 이상",1577600.0,,기간 무정함,,신왕농장,양돈업,기타,전라북도   완주군  소양면 신지송광로 685
석제품가공 생산(절삭) 종사원 구인합니다. ,신입,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(2식),(주)정림,기타 석제품 제조업,중소기업,충청남도   논산시  부적면 감곡1길 57
현대힘스 내 조선블럭제작 생산식 직원채용_초보자 환영 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 이상",1577600.0,,기간 무정함,통근버스제공 식사제공(1식),(주)건승기업,선박 구성 부분품 제조업,중소기업,"경상북도   포항시  북구 흥해읍 해안로 1001, (주) 건승기업"
관리부 회계 총무직원 ,신입,,,학력무관,주 5일 근무,5,월급 280만원 이상,2800000.0,,기간 무정함,기숙사제공 식사제공(2식) 자녀학자금지원,(주)인천이피에스,합성수지 및 기타 플라스틱 물질 제조업,중소기업,"경기도   화성시  향남읍 안요골길 50, (주)인천이피에스"
함께 일할 가족을 찾습니다. ,신입,,,학력무관,주 6일 근무,6,월급 350만원 ~ 450만원,3500000.0,4500000.0,기간 무정함,식사제공(2식),누리봄,기타 토목시설물 건설업,,"경상북도   구미시  인동34길 40  (진평동, 대동블루베리)"
메모리폼 생산직 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 250만원 이상,2500000.0,,기간 무정함,차량유지비제공 식사제공(1식) 자녀학자금지원,(주)상진폼텍,기타 플라스틱 발포 성형제품 제조업,중소기업,충청북도   음성군  삼성면 덕정로144번길 113-58
생산직 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 정함,통근버스제공 식사제공(3식),제이에스엔텍,자동차 제조업,,"경상북도   영천시  영천산단로 92, (주)피엔디티(내) 제이에스엔텍 (채신동)"
자동차부품(베어링) 검사원 채용 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),주식회사서궁,기타 가공 공작기계 제조업,중소기업,"경상북도   영주시  장수면 용주로 88-46, 서궁"
조선소내 포장공사 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(3식),지완산업,선박 구성 부분품 제조업,중소기업,"경상남도   거제시  거제대로 3370, (내) 지완산업 (아주동)"
생산직 사원 모집(세척 및 보수) ,관계없음,,,학력무관,주 5일 근무,5,월급 270만원 이상,2700000.0,,기간 무정함,식사제공(1식),주식회사 해성,자동차용 기타 신품 부품 제조업,,"충청남도   당진시  당진중앙2로 101, 4층 401호 (읍내동)"
현장관리자 및 건설기계 제관/용접/사상 및 조립 ,관계없음,,,학력무관,주 5일 근무,5,"연봉 3,000만원 이상",2500000.0,,기간 무정함,기숙사제공 식사제공(1식),부천기업(주),기타 물품 취급장비 제조업,중소기업,경기도   김포시  월곶면 애기봉로 250
(주)현성에서 회계 및 자재관리자를 모집합니다. ,경력 (최소 3년 0 개월 이상) 필수,36,,학력무관,주 5일 근무,5,"연봉 4,000만원 이상",3333333.0,,기간 무정함,기숙사제공 식사제공(1식),(주)현성,그 외 기타 플라스틱 제품 제조업,중소기업,경기도   안성시  일죽면 일생로 50
[서울/경력] 영업전략 브랜드전략파트 매니저 신규 채용 ,경력 (최소 3년 0 개월 이상) 필수,36,,학력무관,주 5일 근무,5,"연봉 3,400만원 이상",2833333.0,,기간 무정함,교육비제공 식사제공(1식) 자녀학자금지원,주식회사스텍,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업",중소기업,"서울특별시   구로구  디지털로 243, 18층 (구로동, 지하이시티)"
기신메가텍 생산직 모집합니다(초보자가능) ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 정함,기숙사제공 식사제공(3식),기신메가텍(주),주형 및 금형 제조업,중견기업,경기도   화성시  향남읍 제약단지로 57
방문 재가 요양보호사 모집(사당2동) ,관계없음,,,학력무관,주 5일 근무,5,"시급 13,000원 이상",2080000.0,,기간 무정함(파트타임),,엄마사랑재가노인복지센터,노인 요양 복지시설 운영업,,"서울특별시   동작구  동작대로35마길 3, 사당2동 (사당동)"
주방가구 생산직 구인합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 240만원 이상,2400000.0,,기간 무정함,식사제공(1식),진성 퍼니처,기타 목재가구 제조업,,"광주광역시   광산구  하남산단4번로 95-23, 주1동 (장덕동)"
농업단순노무자 모집 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 이상",1577600.0,,기간 무정함,기숙사제공,노상열 농장,채소작물 재배업,,경기도   이천시  신둔면 원적로 248-101
"고압 다이캐스팅 조장급(설비정비, 조건설정, 인력관리) 모집합니다. ",경력 (최소 5년 0 개월 이상) 필수,60,,학력무관,주 5일 근무,5,"연봉 5,000만원 이상",4166666.0,,기간 무정함,식사제공(2식),주식회사캐스트맨,알루미늄주물 주조업,중소기업,경기도   화성시  마도면 마도로 421-24
인조대리석 제조 공장입니다.초보 및 경력사원 모집합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 230만원 ~ 250만원,2300000.0,2500000.0,기간 무정함,식사제공(1식),NC스톤,그 외 기타 달리 분류되지 않은 제품 제조업,중소기업,"경기도   시흥시  지석묘길 13, A동 (조남동)"
조선해양 및 에너지 프로젝트 기술영업 및 지원 ,관계없음,,,대졸(2~3년) ~ 대졸(4년),주 5일 근무,5,월급 320만원 ~ 350만원,3200000.0,3500000.0,기간 무정함,,주식회사 파이오스,기타 엔지니어링 서비스업,중소기업,"경상남도   거제시  장평1로9길 28, 202호 (장평동, 장평캐슬)"
연마(성형 )가공원 ,경력 (최소 2년 0 개월 이상) 필수,24,,학력무관,주 5일 근무,5,월급 300만원 이상,3000000.0,,기간 무정함,식사제공(1식) 자녀학자금지원,주식회사에이치케이정공,주형 및 금형 제조업,중소기업,"광주광역시   광산구  진곡산단6번로 1-12, 주식회사에이치케이정공 (고룡동)"
세종안성6공구 건설공사 관리사무보조 모집 ,경력 (최소 4년 0 개월 이상) 우대,,48,학력무관,주 5일 근무,5,"연봉 2,500만원 ~ 3,000만원",2083333.0,2500000.0,기간 정함,식사제공(2식),대야산업(주),건설업본사,중소기업,충청남도   천안시  동남구 북면 상동3길 10-44
철판규격절단원 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),주식회사 성화스틸,1차 금속제품 도매업,중소기업,경기도   안산시  단원구 번영2로 13
파지 압축장 집게차 기사 모집/토요일 격주 휴무/기숙사 운영 ,경력 (최소 3년 0 개월 이상) 우대,,36,학력무관,주 6일 근무,6,월급 380만원 ~ 400만원,3800000.0,4000000.0,기간 무정함,식사제공(2식),주식회사남양자원,기타 종이 및 판지 제조업,중소기업,경기도   화성시  남양읍 주석로 55
[계약직] 외국인 임원 비서(남양) 채용 ,관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
"쿠팡퀵플렉스 일하는만큼 높은수입 월 평균 500이상 / 주간 / 야간 배송기사모집 / 소화물위주/ 초보가능 / 동반근무가능 / 집하,분류없음 / 외국인가능F5,F6 ",관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
"[월500이상] 쿠팡퀵플렉스 하는만큼 높은연봉 / 주간 / 야간 배송기사모집 / 소화물위주/ 초보가능 / 동반근무가능 / 집하영업,분류없음/ 외국인가능F5,F6 ",관계없음,,,학력무관,주 5일 근무,5,,,,,,,,,
(일자리수요데이)벽지생산 정규직모집(외국인도 지원가능) ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 11,000원",1577600.0,1760000.0,기간 무정함,기숙사제공 통근버스제공 차량유지비제공 교육비제공 식사제공(3식) 자녀학자금지원,주식회사금진,벽지 및 장판지 제조업,중소기업,"충청북도   청주시  흥덕구 옥산면 환희길 337, 주식회사 금진"
제조업 경리사무원 구함 ,경력 (최소 1년 0 개월 이상) 우대,,12,학력무관,주 5일 근무,5,월급 206만원 ~ 206만원,2060000.0,2060000.0,기간 무정함,식사제공(1식),주식회사세창,그 외 기타 유리제품 제조업,중소기업,경상북도   경산시  와촌면 대동공단길 32-5
양돈사양관리 외 채용 ,관계없음,,,학력무관,주 7일 근무,7,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,,하나농장,양돈업,,"전라북도   임실군  운암면 국사봉로 929-11, 하나"
인사/총무 모집합니다 ,신입,,,학력무관,주 5일 근무,5,"연봉 2,508만원 이상",2090000.0,,기간 무정함,통근버스제공,영광ENG,승용차 및 기타 여객용 자동차 제조업,,"충청남도   아산시  인주면 영인산로 399, 영광ENG"
